0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
-0.20281392,0.014421148,-0.17672378,-0.23251902,0.13386738,-0.107651606,-0.026923526,-0.24059866,-0.021826496,-0.23732527,0.15461357,-0.029055208,-0.48176086,-0.035989307,-0.23495352,-0.19212559,-0.04922445,-0.31290978,0.12089649,-0.05863779,-0.028930457,0.03838527,-0.24608006,-0.0015963302,-0.26039487,0.097019516,-0.09223492,-0.012773117,0.26365954,0.01890802,-0.14781341,-0.04711817,-0.06587868,-0.036686294,-0.25681642,-0.19645526,0.19635214,0.09304123,0.35134792,-0.20590892,-0.48621702,0.5599987,-0.4531485,-0.04463515,0.065358974,0.17742744,-0.09098551,-0.3655841,0.5032252,0.29776576,-0.10565079,-0.004509597,0.074099235,0.052187797,0.10102015,-0.25164676,-0.40609068,-0.07221251,-0.40496695,0.031890564,-0.08332247,-0.28823093,0.07640892,0.20446576,0.002993113,0.06471865,-0.07749258,0.025921348,-0.13340497,-0.21621685,-0.11726665,0.02359112,0.07114516,0.05925738,0.23174573,0.01134475,-0.022262746,-0.12565951,-0.012712182,-0.2170575,-0.31952718,-0.15368496,-0.36133844,-0.14764218,-0.5152364,-0.2280556,-0.098753504,0.17639144,-0.12480712,-0.27930057,-0.076475546,0.12763917,-0.18205501,0.06778599,-0.084176965,-0.29783875,0.037790876,-0.06527115,-0.15032916,-0.39344338,0.15886125,-0.6153805,-0.1642996,0.24699785,-0.1520487,0.31829712,0.28816238,0.06489306,-0.19002932,0.120165855,-0.15342736,0.11767611,-0.055942956,-0.028131988,-0.31257007,0.013556544,-0.11105807,-0.08581322,0.20080985,-0.2964524,0.1797319,-0.12606251,-0.2738778,-0.34984985,0.24974422,-0.08194511,-0.059202366
-0.20604402,0.027363852,-0.23012905,-0.12115322,-0.027943175,0.03498179,-0.09665172,0.14139308,-0.0019439565,0.036677025,0.48012388,-0.041122317,-0.36163163,-0.22183001,0.13451111,-0.24640343,-0.18132077,-0.018812701,0.006123634,-0.10499881,0.017109629,-0.020237572,-0.18562283,-0.0043332456,-0.1313568,0.06675664,-0.13202682,0.069535136,0.12148464,-0.00920894,-0.09872234,-0.18452539,-0.012097968,0.13155161,0.061898094,-0.093069606,-0.15667097,-0.17640421,0.00049422303,-0.084887624,-0.13203257,0.16706525,-0.18365535,-0.21346946,-0.06300066,0.02938574,-0.012748042,0.038478732,0.6944347,0.22801542,-0.20989668,0.16505325,-0.16924988,-0.051541936,-0.030749243,0.009272336,-0.038206875,-0.06929597,-0.11479562,0.010825576,-0.030227726,-0.09264036,-0.002547579,0.088258915,-0.05755589,-0.12592341,0.067792654,-0.09337865,-0.025613884,-0.02527645,0.101070225,-0.03114074,0.008843578,0.174805,0.06475372,0.028530035,0.13072608,-0.26226684,-0.05355075,-0.043278746,-0.0916386,0.022757333,-0.054200023,-0.20898266,-0.20428428,-0.07064287,-0.11227445,0.14585108,0.07867128,-0.048490927,-0.10501705,0.008421646,-0.014175985,-0.03420428,-0.030993728,-0.12068248,0.008383227,-0.23363379,-0.1682495,-0.3632573,0.04803845,-0.44339198,0.0179224,0.014995464,0.14674819,-0.09170534,0.24774353,-0.032743417,0.085037,-0.20306675,-0.014032933,-0.08761147,-0.08759497,0.002657273,-0.25848374,-0.05091993,0.14235076,0.19546884,0.027211785,-0.15488605,0.07279892,-0.049588945,0.18815498,-0.1756071,0.16667943,-0.14733589,-0.001995885
-0.088402964,-0.14783806,-0.32357863,-0.30939326,0.068164706,-0.20496318,0.026722744,-0.37022576,0.011398716,-0.33952612,0.066434674,-0.18570076,-0.54273295,0.20568982,-0.47267193,0.09551962,-0.12967011,-0.3169844,0.23989545,0.13362157,0.091273144,-0.09835608,-0.22093657,0.081670955,-0.42576918,0.16236795,-0.08696217,-0.042667627,0.31836677,0.3867155,-0.22394958,-0.023183959,-0.21329665,-0.08372486,-0.18776372,-0.14998151,0.41467017,0.061754223,0.30017266,-0.22470675,-0.699405,0.65252894,-0.6065141,0.09624581,0.10482169,0.29403892,-0.06736705,-0.38794962,0.20607422,0.32541853,-0.18442541,-0.119553596,0.40028343,0.062689334,0.15655184,-0.122026965,-0.467813,0.10349676,-0.5508898,-0.1630413,-0.09596223,-0.48520768,0.22901282,0.3047462,-0.11184086,0.048937805,-0.15813795,0.030467078,-0.19082044,-0.29455835,-0.24675316,-0.22832116,0.023047566,0.15481657,0.14014776,0.112385035,-0.14945307,-0.01566075,-0.036491003,-0.23936318,-0.50563055,-0.11327449,-0.3121173,-0.04925265,-0.60935575,-0.12296611,-0.103176035,0.28085542,-0.096876524,-0.33802187,0.06683204,0.3715824,-0.23263627,0.024764957,-0.12611263,-0.45788488,0.15903097,0.041433502,-0.071214676,-0.33070132,-0.017394606,-0.7045977,-0.16957484,0.29633516,-0.32739738,0.58775306,0.119217575,0.307772,-0.35746217,0.23607333,-0.123476006,0.21306802,-0.11673968,-0.19262326,-0.22858681,0.06615268,-0.15056284,-0.10046486,0.1790204,-0.25173503,0.32731307,0.07515364,-0.36756042,-0.46949205,-0.0840198,-0.10395918,0.050529238
0.22891094,0.13834909,-0.10457464,-0.14971446,0.13079354,-0.120358795,-0.1148942,-0.2054029,-0.098134845,-0.37583834,-0.23433839,-0.09990451,0.24297053,0.06307053,0.100372545,-0.058574427,-0.04480067,-0.065362655,-0.2464097,0.2982995,0.07802366,-0.21616311,-0.23318459,0.005034963,0.06514647,-0.101122156,-0.10400912,-0.14651008,-0.21113507,0.27824402,-0.105862655,0.2759484,-0.031793904,-0.12099135,0.020582838,0.11639376,0.029620722,-0.26617616,-0.28538847,-0.35484415,-0.34017116,0.15554263,-0.007488036,0.313845,-0.060187276,0.09634302,0.12704293,-0.24697697,-0.2991836,-0.02930359,-0.33822286,0.015523319,0.004753643,-0.00053402776,0.21270382,-0.012772163,-0.23783739,0.12530883,0.11978867,0.1158871,0.11791021,0.002325024,0.100819245,0.29677922,0.11246434,-0.34367532,-0.1472532,-0.06984366,0.050667677,0.13934025,-0.20983663,-0.079169065,-0.17144997,0.04655933,-0.15248089,0.160127,0.07651328,0.42339548,-0.223041,-0.10572874,0.08923595,0.15900944,-0.10479894,0.26736256,-0.35075644,0.47734866,-0.1770004,0.29495978,-0.07214436,0.18258946,-0.0050283954,-0.0009944808,-0.12678716,0.01929154,0.08684903,-0.04221245,-0.03729819,0.09518312,-0.4417156,-0.23157163,-0.058178395,-0.035731528,-0.13473104,0.09933512,-0.095397525,-0.14220741,-0.062451378,-0.2815193,-0.24342832,0.007492879,0.16822374,-0.11080321,-0.23864925,-0.32876852,-0.0536248,-0.26211712,-0.09594801,-0.09877088,0.087366976,-0.17634691,0.22081226,-0.23891006,-0.24435201,0.25980958,-0.27177465,-0.070100136,-0.060545877
-0.012222799,0.015730834,-0.4318332,-0.083624564,0.19714306,-0.23846534,-0.014033291,0.23727117,0.056465134,-0.23372099,0.06711428,-0.18773447,0.29202524,0.044512805,0.22538589,-0.22896188,0.10090449,0.08204258,-0.12239683,0.1977529,0.23812428,-0.21001984,0.21240674,0.04035463,-0.4062752,-0.020704782,-0.0499223,0.054965626,-0.4904541,-0.611641,-0.55335295,-0.018489132,-0.5861995,0.023127098,-0.008985039,0.05487817,-0.110350035,0.2695906,-0.24274816,-0.064501435,0.04429911,-0.34078786,0.22795543,0.32732835,0.08965607,-0.2171727,-0.1235077,0.22534692,-0.18479733,0.1274673,-0.3526632,-0.20959431,0.4629861,-0.072758265,-0.097957544,0.12064669,-0.30322278,-0.081891134,0.15866537,0.21233441,-0.5822619,-0.21113302,0.16567358,0.18036526,-0.16693799,-0.16680169,-0.24240002,-0.3320847,0.09912757,0.29971352,0.12300755,-0.1406102,0.114543274,-0.044315677,0.17696188,-0.19843225,-0.3150405,-0.044264037,0.19450174,-0.04911048,0.6119727,0.1686305,-0.54963636,0.010512577,-0.38965082,0.053916004,0.14585324,0.045909047,-0.18360268,0.40745622,0.2181553,-0.45983768,0.068076596,-0.28599477,-0.425839,-0.37587038,0.5349128,-0.30581722,-0.1752553,0.21203919,-0.12177255,-0.17301705,0.044898257,-0.15848644,-0.46973452,-0.26509988,0.09124635,0.019561477,0.034078434,0.31736228,0.22689998,0.1837134,-0.26980343,0.29683542,-0.24339269,0.0669342,0.27471223,-0.25835666,-0.2414046,-0.007197196,0.33649692,-0.2432124,0.26499984,0.044465907,0.050280396,0.5872584,-0.18717806
-0.21116377,0.017167773,-0.2691139,-0.21091019,0.12205766,0.032243397,-0.04609417,-0.03266016,-0.03842112,0.15150549,0.4052194,0.19922793,-0.30869615,-0.1270484,-0.0014095022,-0.3881813,-0.13178368,-0.19637512,0.04888579,-0.19879319,0.018665804,-0.053586926,-0.26887733,-0.030644728,-0.069634244,0.18976635,-0.2277868,0.045600016,0.01657161,0.13296601,-0.16610542,-0.018285591,-0.02009728,-0.011630201,-0.034846377,-0.2340077,-0.1816806,-0.20440175,0.042810015,-0.07821767,-0.24547313,0.19987051,-0.25620604,-0.2660006,0.08612951,0.1475916,0.025199724,0.015026256,0.6721581,0.36354142,-0.14801876,0.04850571,-0.050863992,-0.09511414,-0.036555134,-0.15971506,-0.00047347878,0.04583979,-0.1046869,-0.012772037,0.033659227,0.013593462,0.08440882,0.2720772,-0.16119552,-0.15755187,0.045541383,-0.073914066,-0.050207436,-0.10826145,0.02060836,0.101086736,-0.023264311,0.11206548,0.08780427,-0.051884092,0.0606149,-0.20959021,-0.12691659,-0.036660977,0.02881151,-0.04540132,-0.17731866,-0.09317845,-0.13911717,-0.20010968,0.02943461,0.21341127,0.106079325,-0.08463139,-0.17320102,-0.0329886,0.034804124,0.020447802,-0.11892917,-0.14325544,0.061533626,-0.21500234,-0.08538328,-0.3037369,0.029519688,-0.37633023,0.03421402,0.071526915,0.044415276,0.013900134,0.24463029,0.02656375,-0.018120123,-0.06899494,-0.12369839,-0.14057921,-0.058643173,-0.08579771,-0.29365832,0.10631779,-0.015402157,0.03639513,-0.06944046,-0.12752122,0.14875066,-0.07139677,-0.09340506,-0.21238518,0.16888028,-0.044476707,-0.070858
0.06990552,-0.23842147,0.024106838,-0.19873966,0.037789296,-0.0039396975,-0.18274745,-0.0037608864,0.43275297,-0.56867814,-0.33171314,-0.50272375,0.12022169,-0.53662455,0.17829682,0.34071267,0.08035075,-0.16562055,-0.106490396,0.09960883,-0.0280285,-0.12573366,0.07681009,-0.018678823,-0.4949439,0.14528164,0.04261349,-0.12880671,-0.20516251,0.08444313,-0.17043243,-0.3663383,0.14169127,-0.122960605,0.40907854,0.33105794,-0.120331064,0.16247456,-0.028314922,0.0070842695,-0.27662078,-0.082060836,0.33965924,0.15631877,0.0040437276,-0.2633973,0.08969249,0.048718058,-0.39493623,-0.021931946,-0.17047736,0.07601562,0.34653777,0.10849746,0.22781837,-0.10110809,0.13429388,0.049633157,-0.3451104,0.50975686,0.4414226,-0.27652276,-0.27671516,0.0577931,0.09891986,-0.20515399,-0.15917072,0.0035839225,0.20181318,-0.003038248,-0.3411216,-0.26631364,-0.285838,-0.21140122,0.09274095,-0.15729481,-0.320634,-0.119145334,0.06858657,-0.24934314,0.1436095,0.255449,0.05193974,0.16695674,-0.39687175,0.290598,-0.13038552,0.2284544,-0.24521957,-0.23247734,0.31470546,0.17107041,-0.26748866,0.3701631,0.0019516622,-0.14465044,0.043945614,-0.14169642,-0.22906192,-0.030871274,-0.2843639,0.3137421,0.03452202,-0.029871278,0.28030097,-0.15517624,0.011203849,0.10018388,0.09798213,-0.2481844,0.013092377,0.24284828,-0.09750927,-0.3819105,-0.07181402,0.061251845,0.16011111,-0.17738514,0.37140918,0.1757649,0.22572288,-0.023606075,0.39329875,-0.107793264,-0.17283176,-0.022450313,0.23461732
-0.30701274,-0.5437503,-0.6214965,0.13882606,-0.02342239,-0.30289468,-0.43527094,0.2633602,0.35473686,-0.27632844,0.2411937,-0.37874618,0.39846325,-0.45605543,-0.023673449,0.09282801,0.6507299,0.15893593,-0.28738055,-0.29096273,-0.46467945,-0.3447058,-0.051958013,0.23333508,-0.5343008,-0.28073555,-0.0149633,0.0083921,0.083386384,-0.1735786,-0.08656398,-0.16097766,0.24487633,0.30345014,0.4572259,0.36600524,-0.47942144,0.28787315,0.41469526,-0.3176678,0.034381684,0.1259317,0.37324867,0.19009358,-0.3643724,-0.32633233,-0.17863587,0.14792213,0.45592818,-0.053948395,-0.38784045,-0.21324928,-0.15245906,-0.2375687,-0.18922986,0.09697768,-0.2618651,-0.5204884,-0.053876024,0.6448532,0.14678495,-0.6190663,0.27596134,0.10989236,0.014870367,-0.4315224,-0.13975985,0.02853949,0.4112255,0.38236955,-0.37075517,0.30417567,-0.17126653,0.14773096,-0.06746204,0.04079544,-0.52956325,0.39816967,0.25531936,0.022508247,0.05304256,-0.19261141,-0.16862644,0.01745604,-0.35622182,0.6778838,-0.23322462,-0.14281051,-0.5610514,-0.4234798,-0.09508612,-0.49692222,0.08923694,-0.7591577,0.07308832,-0.36216283,0.28011405,-0.4045012,0.0205208,-0.60835093,-0.103501946,-0.5275401,-0.31691724,0.7566573,0.108428024,0.36087218,-0.31687215,-0.212414,-0.16161838,-0.15483493,-0.43689203,-0.2914264,-0.00037342307,-0.12991576,-0.2429567,-0.15976056,0.1485747,0.06407275,0.09379967,-0.4208912,-0.0055651986,-0.033345997,0.33341175,-0.08446534,-0.3554632,-0.6342484,0.23554705
0.36052048,-0.8529984,-0.53089595,0.49634406,0.04278375,-0.25424978,-0.8800841,0.74492645,-0.18874389,-0.73546904,-0.8272171,-0.30561578,0.3455824,0.37694848,0.233134,0.7532461,0.43727928,0.04844102,-0.83772993,0.43463317,-0.13899691,-0.13335846,-0.3040031,0.70439136,0.78323984,-0.7890754,0.050821766,-0.02194033,-0.26824963,0.9288838,-0.5492369,0.6501312,0.49129543,0.13246776,-0.32289878,0.2887955,-0.008741976,-0.34988147,0.010164931,-0.79717726,-0.58183557,-0.16832946,0.5557778,0.525094,0.12988728,-0.1057682,0.098179676,-0.26954037,-0.97166723,-0.9615909,-0.7451532,-0.0047639995,0.056717526,-0.33417553,-0.10877219,0.4970927,-0.2562525,0.4216809,0.33942378,-0.47110257,-0.7579997,-0.24482031,0.48382592,0.9750198,0.21214746,0.32903945,0.4544787,-0.22030763,0.12743455,-0.25720093,-0.2776826,-0.025426568,-0.6371604,0.12920488,0.48723316,-0.26737082,-0.382668,0.8725779,-0.3518017,0.08575689,0.8940062,0.1423438,0.78057146,0.7898908,-0.439865,0.9349139,-0.3933149,0.8833075,-0.387778,0.7582607,-0.39007857,-0.07616509,0.10640685,-0.0125847375,0.3317712,0.5901736,-0.75203663,0.35568628,-0.7808205,-0.7397676,-0.36658072,0.5889583,-0.5138246,-0.11570666,0.15709221,-0.7025754,-0.019965453,-0.581381,-0.17268564,0.70772964,0.609915,-0.70496786,-0.48599038,-0.8973192,-0.08160723,-0.47414985,0.34583634,-0.1102356,0.8706061,-0.61099565,0.34773204,-0.50059515,0.36251226,-0.5192759,-0.80551255,-0.2507767,-0.29640427
0.016755592,-0.19558251,-0.42356396,-0.0044125123,0.010675372,0.19078128,-0.3850813,0.2286078,0.17337112,-0.090119116,0.19980305,-0.30492696,-0.028865483,-0.4649997,0.15380518,-0.046172474,0.23798536,-0.04961219,-0.123189375,-0.311154,0.0075857453,-0.25040224,-0.19296046,0.0502513,-0.42181247,-0.05842523,0.12337103,0.008637869,0.057946753,-0.28371546,-0.11036031,0.09594536,-0.07638565,0.1726573,0.20907696,0.12558897,0.03349494,0.29185793,0.19362812,-0.23016067,7.859431e-05,0.3796002,-0.06257588,-0.044284478,-0.3455718,0.1153981,0.16858104,-0.1909023,0.4817652,-0.1463373,-0.078031465,0.13855815,-0.17405102,0.024603788,0.07592526,-0.03468503,0.056134783,-0.16658951,-0.17895903,0.002069947,-0.032121737,-0.37003487,-0.116446815,0.07322028,-0.17595752,-0.17214619,-0.31864044,-0.18682966,0.102699414,0.065513074,-0.025950385,0.1056003,0.10429279,0.055440582,-0.15628012,-0.08734073,-0.0759755,-0.05743149,0.049087305,0.015821313,-0.21335723,-0.055267256,-0.16022897,-0.11525146,-0.23350663,0.0590767,-0.15950371,-0.13642918,-0.24148126,-0.053430766,0.074518986,-0.1404196,-0.1820159,-0.35491553,-0.11720102,-0.030055752,0.035042603,-0.43056172,0.13238074,-0.29481125,-0.114375494,-0.25757977,0.10664905,0.21519296,-0.022185476,-0.067377955,-0.09140117,0.1833452,-0.18866849,-0.19062415,-0.031442855,0.05786455,-0.0762218,0.033534106,-0.12442448,-0.13650465,0.3293854,-0.17837901,0.26230294,-0.17707756,0.019982256,-0.16686739,0.42784852,-0.32910654,0.12595744,-0.45174608,0.21017562
-0.11175748,0.017449709,-0.05329542,-0.085046925,0.027818913,0.14697036,-0.19803731,0.10747831,-0.22661798,-0.14852968,0.4539828,-0.013314753,0.0976195,-0.1304954,0.18839602,-0.31471118,0.0068519237,-0.046318185,0.026677521,-0.113292776,-0.1603368,-0.07255045,-0.18815574,0.047430757,-0.12695585,-0.04489711,-0.16266249,-0.009709053,-0.23851714,0.1462793,-0.09622563,-0.038559575,-0.076836266,-0.08011263,-0.018982619,0.08756535,-0.15314037,-0.1418171,-0.19582692,-0.1654914,-0.07327003,0.051698003,-0.07796247,-0.18524037,0.10456825,0.122149915,0.1438549,-0.13928273,0.41522557,0.18184964,0.0678221,0.18747799,-0.16881953,0.043631066,0.03094769,-0.17230962,0.10966295,0.09033168,0.09851748,0.260814,-0.000107072294,0.13958912,-0.059596486,0.25907904,0.019951168,-0.042484567,0.13895242,-0.08801981,0.024103196,0.05483381,-0.031440135,-0.04946635,-0.09725738,0.02488494,0.064093694,-0.041384034,-0.08596181,0.08963187,-0.05750933,-0.040867846,0.18384856,0.15901032,0.011935092,-0.03209706,-0.25018975,-0.15282235,-0.09317266,-0.07416074,-0.016868735,-0.01860019,-0.07964265,0.037370443,-0.03484398,-0.0071349796,-0.22761817,0.0017965714,-0.0866991,0.00028914213,-0.15857372,-0.1637578,0.10889978,-0.2654788,0.08524799,-0.023336219,0.07055247,-0.3185226,0.18360788,-0.08382226,-0.06609647,0.054550193,0.08234167,0.0024605214,-0.081579834,-0.0035128747,-0.16847448,-0.009801882,0.08113598,0.028455716,-0.11660176,0.10911283,0.01800709,-0.051954277,0.08709141,-0.111573495,-0.1674686,0.023659015,-0.04248268
-0.35057443,-0.03982375,-0.13649975,0.37577254,-0.045670785,-0.41180944,-0.3418188,-0.22893427,-0.008967323,-0.10462987,0.1363341,-0.11750047,-0.019367777,-0.08111075,0.077133454,0.058907185,-0.0552573,0.11215485,-0.050591156,0.26232043,0.33728915,-0.17297262,-0.24506064,-0.008013569,-0.3187361,0.006714854,-0.26472,-0.20939143,0.13006747,0.13655291,0.29630813,0.030033821,0.010958792,0.025877122,0.049019415,0.29348233,-0.3721719,0.21055697,0.21373066,0.25683042,-0.031228963,0.10351708,0.18450227,-0.029453615,-0.22768135,-0.12540889,-0.2967905,0.33280033,0.17481183,0.2923962,0.08337689,0.0077481135,0.13259181,-0.15465024,-0.06829507,0.13526385,-0.08890806,-0.24318373,0.06483381,-0.005734217,-0.29747918,-0.25550324,0.008308935,-0.08863719,0.33347803,-0.3531091,-0.06739998,-0.16648854,-0.19923337,-0.06792537,-0.08089085,0.24223416,-0.3619958,0.4666209,-0.1259998,0.017512722,-0.27768734,-0.20919088,0.30610222,-0.23553923,0.2530195,0.20650025,-0.38668016,-0.2108201,-0.16320428,0.05604435,-0.17478366,0.046442647,0.22335564,-0.39987087,-0.06917082,-0.31665307,0.050325364,0.19829951,-0.08768693,-0.41215762,0.2914595,-0.2751206,0.06933504,0.02176424,0.04552078,-0.49927393,-0.44309637,0.31553984,-0.11114804,-0.2110751,0.4887478,0.12343945,0.11031635,0.13676545,-0.31189698,0.1143508,0.102571696,-0.3477105,-0.30275786,-0.080474414,-0.08568038,0.032975573,-0.33044678,-0.2225672,0.018738132,0.27656585,0.01691186,0.025671387,0.07959838,-0.13514164,-0.23111154
-0.099404536,0.09469438,-0.17461759,-0.12152209,0.18856849,-0.09243231,-0.055934843,-0.19231927,-0.04984881,-0.13517381,0.3072033,0.15430963,0.12457986,0.13870807,0.12117843,-0.45254833,-0.011617801,-0.23432223,-0.1303305,-0.22491376,-0.023561943,-0.30543762,-0.25206724,-0.07551248,0.085539505,0.0008582843,-0.103337966,0.024979457,-0.38671216,0.015052418,0.019306377,-0.05292324,-0.27732357,-0.2198635,-0.015910367,-0.17295125,-0.084045924,-0.26239944,-0.10473243,0.08626903,-0.1532564,-0.18978807,-0.23215218,-0.36479315,0.38502905,0.030511308,0.19349718,0.24602202,0.46628326,0.47522354,-0.12002532,0.2953737,0.08194538,-0.07458839,0.24113812,-0.14104682,0.23315579,0.074946344,0.09567556,0.41931987,-0.4358622,0.09582015,0.20419818,0.062447462,-0.14960383,-0.081619844,-0.15566032,-0.2277887,-0.08220388,0.045471348,0.04416774,0.21375476,-0.29415718,0.04518503,-0.061731465,0.013450424,-0.5849787,-0.08437537,0.003266342,-0.28555137,0.46161503,-0.0023648695,-0.07961527,-0.1837738,-0.1340269,-0.20583065,0.09457779,0.20646101,-0.26334068,-0.031973515,-0.09618893,-0.25314927,0.11234681,0.2837752,-0.2841294,0.034737706,0.05171275,-0.18917997,0.059157137,-0.048059143,-0.055054713,-0.12040658,0.0032964528,-0.09269231,-0.0077576833,-0.24921305,0.3027177,0.04293297,-0.2991477,0.14473014,-0.26133338,-0.03605372,-0.18610774,-0.1126615,-0.18324737,-0.08973787,0.09636302,-0.13025697,-0.18103972,0.2533579,0.14135532,0.19646417,-0.12100466,-0.11086701,-0.062245052,0.27228686,-0.102605686
-0.08271037,0.26742426,-0.16451521,0.25493357,-0.054582994,-0.26183516,-0.09057566,-0.27667698,-0.03376695,-0.20422152,-0.06762277,-0.15061133,0.16593803,0.096614935,0.14087948,-0.21865363,-0.049130436,0.13089997,-0.13910232,0.3511898,0.12876406,-0.17454469,-0.10916037,-0.036325306,-0.006883334,-0.15250358,0.031520925,-0.26132342,0.102983736,-0.041000664,-0.013350155,0.009157372,-0.28339946,0.1815508,-0.02748746,0.17547902,0.058941238,-0.07735387,-0.049733456,-0.21186675,-0.2994012,0.3504564,-0.17195436,0.12781322,-0.21134117,-0.18588106,-0.09603831,-0.10644022,0.32910067,-0.22015509,-0.27411947,0.2893005,-0.31000605,0.16918418,-0.1160749,0.013262909,-0.3344752,-0.05782209,-0.15596698,0.066830546,0.03679105,-0.081635,-0.0039521325,0.09926766,0.04525779,-0.51141256,-0.110027574,-0.0075120856,0.21671799,0.3370947,0.0838423,0.19853848,-0.1247416,0.09596895,-0.005486508,0.024306012,0.2605168,0.18365696,0.095304266,0.0034270748,-0.04649564,0.27180508,-0.21901768,0.07897198,-0.21335524,0.56030077,-0.46379834,0.1067359,-0.080670685,0.07675368,-0.15252367,0.01978752,-0.011502786,-0.17026994,-0.13599879,-0.05311069,0.08649559,-0.04822196,-0.39757103,-0.36277133,-0.13160056,-0.4409718,-0.27397913,0.32156554,-0.09432849,0.1559499,-0.09493142,-0.4138149,-0.3376397,-0.06081194,0.1405029,-0.12983322,-0.31795347,0.25851408,-0.28748876,-0.21058705,0.1278382,0.08205734,0.16402328,-0.30458477,0.16865924,-0.11714233,0.15399466,0.15796675,0.030775355,-0.20977455,-0.081200175
-0.1539461,-0.23711465,-0.2005292,-0.23767336,0.092603505,-0.1063659,-0.15649872,0.34544933,0.2740426,-0.28707853,0.16169204,-0.42354125,0.124110505,-0.24637,0.29092056,0.0019742523,-0.25879925,0.23003867,0.020041524,0.1334535,0.060290616,-0.18568286,-0.04906358,0.13962361,-0.37266737,0.24100871,-0.105608165,0.11103543,-0.20031235,-0.04920294,-0.4828514,-0.24184744,-0.328075,-0.15235092,0.2950059,0.20229346,-0.17124417,0.1132933,-0.060167804,0.00425819,-0.034822505,-0.03553268,0.12031978,0.015107779,0.1435366,-0.2126284,-0.094850555,-0.11337618,-0.064297386,0.07407542,-0.20016837,-0.0919389,0.013937063,-0.039459232,-0.15302883,-0.14545932,0.11159602,-0.14651577,-0.20538013,0.2627017,-0.0438339,-0.19359419,-0.07650803,-0.056350585,-0.10038987,-0.1316384,-0.23047875,-0.28443715,0.22650985,0.06758295,-0.18870698,-0.1606861,-0.26325855,0.027589917,0.16126925,-0.26327115,0.1320355,-0.07434613,0.1394078,-0.43377173,0.48919857,0.13409798,-0.023495432,0.17863865,-0.4652809,-0.0072771963,-0.00020528026,0.1741602,0.10607295,0.14164762,0.47217688,-0.028310942,0.1782712,0.29588285,-0.32362625,-0.2583913,0.20674469,-0.25410745,-0.2363989,-0.20680784,-0.10914106,-0.051449504,0.1824494,-0.17930846,-0.004310194,0.11101449,0.28779233,-0.08582772,-0.080094956,-0.11403517,0.046359703,0.49890378,-0.15443948,0.08956087,-0.055334494,0.23841034,-0.030537771,-0.05845394,0.4192529,0.20273584,0.18158656,-0.13501465,0.29056668,-0.276836,-0.1880586,0.102510646,0.058895033
0.17046325,-0.15693207,-0.19590299,-0.5669856,-0.36788577,-0.2261138,-0.7045926,-0.16617472,0.0047579794,0.3278212,0.3478533,-0.24135847,0.09538481,0.40271643,0.5683734,-0.6236305,0.70366234,-0.23444302,-0.14918777,0.16197653,0.6154749,-0.038640175,0.49182653,-0.013987314,-0.46678197,-0.110074274,-0.055515848,0.26206014,-0.101251304,0.22879411,-0.6925002,-0.3189846,-0.19911699,-0.52125835,-0.57874936,-0.5454013,0.33990118,-0.046324562,-0.22916777,-0.022851244,-0.06594432,-0.5568023,0.24852178,0.11856781,0.73054564,-0.055268712,-0.34527016,0.37921232,-0.19900924,0.4681032,-0.18969887,0.060966186,0.7057425,-0.10297998,-0.3193249,-0.43863624,-0.46306047,-0.27312174,-0.70578563,-0.66208774,-0.40957358,-0.17828324,-0.4582523,-0.23632364,0.5304834,-0.4477596,-0.33520195,-0.013323993,-0.15802126,0.04602204,0.49394664,0.070123546,-0.20667893,-0.09202915,0.7696607,0.10938106,0.5415351,0.08486598,0.29594508,0.5633996,0.7223834,0.14158876,-0.14395371,-0.4889404,-0.012181633,0.35785195,0.5499407,-0.06585017,0.12433557,0.5360772,0.7754306,0.36729148,0.19263421,0.3090732,-0.13903558,0.655436,0.7934698,0.23093472,-0.14663483,-0.13243999,-0.372215,0.4191656,0.8845324,0.30522344,0.5281188,-0.24055345,0.6494194,-0.16567606,0.17056936,0.6802723,-0.036673035,0.59771985,-0.66106784,0.01291934,-0.48738253,0.3138112,-0.13464908,-0.35791123,0.35440764,0.6848639,-0.0032453572,0.7469993,-0.54521316,0.39973608,0.10866923,0.20743644,-0.23934284
