0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.099344246,-0.396017,0.32882625,-0.3526636,-0.16209492,0.3317337,0.3441712,0.23349683,-0.4455217,-0.018840587,0.32474995,0.31937465,-0.27872017,-0.5641411,0.7182292,0.37093708,0.2491266,0.19219309,-0.21871501,0.6082993,0.08271926,-0.32922035,0.66381514,0.20810606,0.09042726,0.07151898,-0.0653255,-0.61118853,-0.1003152,-0.43735316,-0.14483678,0.18596128,0.4070015,-0.12359523,0.046599768,-0.24958768,-0.44505873,-0.51207787,0.18916604,0.00943816,-0.539862,-0.37358397,0.10243295,-0.018582521,-0.5405119,-0.3182089,-0.50889826,0.15371107,0.20466502,-0.31741223,0.276926,-0.6552014,-0.49338144,0.41125104,-0.13706672,-0.2082936,-0.027139196,-0.1234988,-0.070814595,-0.02953605,0.37407875,0.4356706,0.53502625,0.58127636,0.20668973,-0.58739173,0.18556038,0.65316087,0.78047866,0.0967341,-0.24537171,-0.29758725,0.3199573,-0.051360406,0.48960277,0.08854922,0.14550082,0.34703824,0.10758596,0.3411829,0.179578,-0.010829636,0.6510651,-0.39231363,-0.5460484,0.26406962,-0.49531022,0.6301729,0.052261595,0.49003696,-0.321749,0.16932394,0.018857619,-0.5054704,0.38456213,-0.21619992,-0.5781864,0.32581064,-0.4018192,-0.039278466
-0.120248236,0.040777974,0.07882956,0.30870625,0.091519654,-0.005952705,0.7463264,0.2944941,0.31762165,0.61878115,0.71520174,0.49096853,-0.0063559897,-0.11763698,0.0014931622,-0.49708444,0.36273962,0.42297018,0.14959107,-0.22195207,-0.32462212,-0.24084786,-0.17766777,0.33956915,0.27677503,-0.24853753,0.14400826,-0.33386776,-0.07769267,0.13108155,0.21456666,0.08571643,0.182796,-0.06846436,0.20208156,-0.21941352,-0.29416758,0.13196628,0.3665524,-0.40993154,0.39671576,-0.31996927,-0.48998165,0.30239528,0.00836999,-0.14791016,-0.04330253,0.6621718,0.3728695,-0.05472259,0.24425028,-0.13529679,0.4628422,0.47996852,-0.39023015,0.36504892,0.074663684,0.13676286,0.28233144,-0.10946593,0.30203223,0.23878005,0.26738223,0.42929304,0.5932411,-0.5638997,0.093144804,0.13452014,0.42209613,0.29598993,0.060755495,0.10766515,-0.41984916,-0.09453767,-0.273544,0.42441106,-0.26455835,0.16567564,-0.17725804,-0.7030922,-0.37516966,-0.44855312,0.35364923,-0.014907954,-0.7086168,-0.19803521,-0.27415183,-0.03475737,0.4542833,0.2787596,-0.15701063,0.17241691,-0.14772888,-0.86766213,-0.5020264,0.0750029,-0.33282664,0.22677998,0.0811675,0.17196557
-0.18366256,-0.2551093,0.3429747,0.6597633,-0.71343166,0.5637813,-0.18583253,0.4204875,0.027815405,-0.4908098,0.19608732,0.1790235,-0.38310942,-0.65024143,0.75066537,0.09686368,0.38374415,0.37631804,-0.107692145,0.014427879,-0.10399385,-0.08171354,0.1606475,0.4293949,-0.6184622,0.4332864,0.69564533,-0.8322414,-0.41688502,-0.18517782,0.018799653,-0.36063713,0.32830632,-0.20348938,-0.17295761,0.27167326,0.024781346,-0.66954815,-0.203709,-0.19457729,-0.26789826,-0.9224206,0.7078652,-0.020225508,-0.25700933,0.47597522,0.63556373,0.5013913,-0.76019645,-0.7138122,0.31493574,-0.6795621,-0.16209666,-0.28207722,0.4298175,0.20440942,-0.18192032,-0.61306626,0.12941761,-0.089346506,-0.040830296,-0.24992613,-0.80124295,0.7363104,0.3395639,0.02998362,-0.026547033,0.5750311,0.42987898,0.15326783,0.27283007,-0.6866657,0.43387994,0.44684902,0.5866754,0.10235818,0.0412308,-0.1319516,0.496648,0.003517345,0.3491369,-0.48254886,-0.11781699,0.076245725,-0.8868643,0.030066663,0.112753876,0.5882269,0.16395092,-0.27642727,-0.7866071,0.4295988,0.27748585,-0.6574518,-0.1898868,-0.04270918,0.5103209,0.14688168,-0.10890929,0.18417984
-0.022804568,0.6502577,0.17273627,0.42883748,-0.3047275,0.048467062,0.4504174,0.5896756,0.2145723,0.36872968,0.76042306,0.7832117,-0.35997272,0.4062817,0.031794675,-0.35358903,0.77850145,0.6194316,0.18827127,0.036396638,-0.049211964,-0.5465713,-0.5459307,0.64286417,-0.15320988,-0.55970097,-0.29294604,-0.7301401,-0.30503127,0.50028366,0.40858588,0.19160414,-0.01358941,0.34890816,-0.17228197,0.10280493,0.08950782,-0.2258314,0.4749728,-0.32061344,0.26098156,-0.22217122,-0.41801333,0.17336906,-0.39561573,0.55493915,-0.23579536,0.82421285,0.2076953,-0.26936877,0.08732724,-0.3783987,0.6932659,0.015028716,-0.14941855,0.17963901,0.46962428,0.31062952,0.5503746,-0.41309223,0.21914877,0.28293273,-0.38723466,0.75715196,0.09496229,-0.3522043,0.28318954,0.62142533,-0.08248442,0.85832065,0.22375415,0.15387608,-0.67023635,0.16239008,-0.57722926,0.48561218,-0.2650378,-0.077344574,-0.3826013,-0.34562382,-0.43561268,-0.27575865,0.31812152,0.4843539,-0.38746896,-0.18165073,-0.27440158,0.60872203,0.3652038,0.12801813,-0.18534079,-0.28841308,-0.16727482,-0.8494324,-0.66564727,-0.37343082,-0.26315638,0.028469646,-0.074493326,-0.025759451
-0.19632524,-0.0435678,0.6538985,-0.48363063,0.77836967,0.16645549,0.43151674,-0.23166806,-0.32128814,0.32362425,-0.30590162,-0.10138698,-0.31240493,-0.28109187,-0.028198142,-0.23776585,0.32729355,0.060946234,-0.31258938,0.0193757,-0.1383665,0.27182543,-0.13849825,-0.09897121,0.51309484,0.05764763,0.096153185,0.11725598,-0.050123867,0.07189007,-0.46927163,0.6231514,0.17219757,0.30459726,0.52664393,-0.06922815,-0.6929017,-0.26798615,-0.047051203,-0.6898059,0.069945015,-0.4177598,0.19105296,0.12302034,0.4640204,-0.18702354,-0.08245454,0.1355771,-0.10458055,0.18332405,-0.0979962,-0.15999314,-0.5845301,0.20542835,-0.63435304,0.19973977,-0.027540041,0.3373968,-0.054527402,0.21812654,0.42995584,0.6782765,0.46880084,0.4532453,0.21185009,-0.52828753,0.04651511,0.06966461,0.65786856,-0.74223787,0.3326834,0.5769521,-0.024553876,-0.20464756,0.42196897,-0.46739045,-0.041883867,0.30847722,-0.03812263,-0.022119563,-0.65238684,-0.20830502,-0.007862376,-0.106777534,-0.14158565,0.16007319,-0.33977973,0.27006885,0.28412452,0.0714092,-0.12089999,-0.34024093,0.02687138,0.17954351,0.255059,0.15341106,-0.6830479,0.16670655,0.1565501,-0.23390877
0.15444693,0.4616963,-0.26446885,0.31204027,0.48219854,0.40375805,0.53796506,0.32784322,0.4624814,0.61768526,0.28709453,0.64945376,0.18825592,-0.15543559,-0.46071288,-0.53824425,0.5297853,-0.58157223,0.3753137,0.38650894,-0.11892408,-0.045028213,-0.75380975,0.56916296,-0.4064187,-0.18410034,-0.033484723,-0.43623894,-0.045618232,0.2729486,-0.3551784,0.20372531,-0.3508412,-0.058791827,-0.03973319,0.2280946,0.36821544,-0.43374565,0.081115626,-0.50748587,0.47879678,-0.44027317,0.4909024,0.30958062,0.14838752,-0.035814784,-0.07301437,0.28958124,-0.31904563,-0.34823012,-0.43510875,0.110136546,0.5936165,-0.7739224,0.22746183,-0.053030048,0.14735882,0.13911496,0.49725828,-0.27249166,0.4531113,0.34126323,-0.55035114,0.22788271,0.53623205,0.09655556,-0.11955514,0.15980531,0.34894073,0.78714865,0.37631673,-0.69893485,-0.38191542,-0.03295527,-0.05132687,-0.09814934,0.14344439,-0.39563796,0.54278404,-0.38378614,0.0018945612,-0.16867018,-0.07129699,0.42229828,0.3436386,0.23499645,0.43228734,-0.21471703,0.044449203,-0.57169425,0.32335696,-0.40794098,0.10981953,0.43372014,-0.3943054,0.21907921,-0.37735888,0.54565555,0.06932908,0.26959443
0.3308535,0.006668618,0.69856524,-0.038933482,-0.5723727,0.15601121,0.50246763,-0.67356384,-0.40330318,0.33171585,0.4899754,0.66127765,0.5358946,-0.3938351,0.36601773,0.1544833,-0.18711504,-0.5419359,0.62566024,-0.02209131,-0.18324551,0.06157041,-0.48836482,0.7641172,-0.58344394,-0.29057977,-0.26528186,0.15866417,0.18820967,-0.5368478,-0.5167029,0.5717932,-0.34025827,0.7221915,-0.09076937,-0.06952541,-0.050234824,0.19368283,0.7364928,-0.37949726,-0.12002161,-0.20679563,0.4278473,0.08003985,-0.4199789,0.1914594,-0.40648702,0.28859955,0.13291737,-0.03188157,-0.21398182,0.21485314,-0.374219,-0.07909497,0.12110862,-0.23397665,0.6678377,0.41279146,0.2953057,0.6556104,-0.17466572,0.37341762,0.90224963,0.1688649,-0.28481856,-0.23489854,-0.015361471,0.038349513,0.00838424,0.21526061,0.3246821,-0.20263794,0.07660894,-0.009566641,0.3801666,0.06891923,0.2657768,-0.39440435,0.3673449,-0.3828037,-0.089836866,-0.1364557,0.2590514,0.13486727,0.43775663,0.14008881,-0.28134984,0.17185645,-0.088319175,0.079246655,-0.18749453,0.23079732,0.2302255,0.05048551,-0.24244082,-0.081389494,-0.34544387,-0.19673622,0.26320574,0.1114543
-0.083512165,-0.39075938,0.5732944,0.7095272,0.5835476,0.34053165,-0.44620982,-0.5034908,0.09765823,0.40827,0.4666265,-0.34638092,0.18413162,-0.3943516,-0.019222932,-0.37473235,-0.38634095,-0.33960253,0.14340162,0.49767834,0.38294286,-0.633054,-0.35313296,0.5199145,-0.38981164,-0.10033874,-0.24779338,-0.68040144,0.15707129,-0.22896653,0.07110669,0.25978133,0.15084872,0.39244202,0.24582294,0.505235,-0.14394946,-0.19450253,0.21926259,-0.86258316,0.8775164,-0.5581955,0.27424386,-0.46635532,-0.042165667,0.5840006,0.43089765,0.64400065,-0.64891547,-0.45704663,-0.42947355,-0.27537626,0.067777246,-0.4859375,-0.10513624,0.085788526,-0.10376821,0.17270342,0.2708472,-0.6994079,0.52496463,0.5290303,-0.04040011,0.39465797,0.6350506,-0.5375608,0.22135776,0.13403948,0.64252305,0.3765797,0.20023899,0.34324163,-0.11052696,0.020464677,-0.24057473,0.049432456,-0.08707955,0.6289182,-0.048397936,-0.6719881,-0.3553148,-0.53229696,0.06858762,-0.39678487,-0.66314745,0.6170034,0.41971642,-0.32240915,0.37118807,-0.3837834,0.5035483,-0.08940081,-0.4971066,-0.64779544,0.28136683,0.48932692,-0.57204896,0.8252622,-0.40508768,-0.0830819
-0.06803469,-0.2656608,-0.0054437206,0.3709678,-0.2353962,0.2085876,0.4513644,-0.059893273,-0.09488219,0.33458957,0.3907529,0.38009256,0.11477986,0.027408877,0.26673213,-0.16796724,-0.033243027,0.0036620894,0.005749624,-0.16277678,-0.21698527,-0.019080946,0.0037692718,0.10804629,0.011955962,-0.17023438,-0.20690882,-0.35606563,-0.15778641,0.3227775,0.14585173,0.08780329,0.34530234,-0.040051132,0.08431638,0.057583842,-0.10456031,0.08438323,-0.022674741,-0.09824725,-0.2628756,-0.30348969,0.048387416,0.08514298,-0.12953044,0.19636142,-0.23235577,0.13494346,0.0884215,0.033257913,-0.009045116,-0.15842035,0.03543949,0.11007277,-0.088452406,0.11903413,0.13259621,-0.005729195,0.036667373,0.21862324,-0.16955377,-0.027726918,0.076252066,0.11014198,-0.036636174,-0.05547375,0.26662576,0.102666326,0.07353358,0.03838511,0.11582596,-0.22554858,-0.3104245,-0.00404561,0.028029481,-0.10790892,0.058571767,0.024383048,-0.15990333,-0.27646485,-0.14051382,-0.2026782,0.2187093,0.0906911,-0.21512434,0.006772355,-0.12295409,0.4343294,0.1466747,0.10530658,-0.22359736,-0.19208966,-0.20875564,-0.4921993,-0.249923,-0.42296365,-0.16323182,-0.012969541,0.09374107,0.031043475
-0.09301501,-0.1892069,0.6136087,-0.5565472,0.68789464,0.23115689,0.15851703,-0.30132237,-0.50927037,-0.23230244,-0.22871664,-0.12758435,-0.4151124,-0.25167045,0.3685535,-0.40322256,0.13048297,0.395472,-0.21717566,-0.23500955,-0.37807664,0.33862996,0.09622202,-0.46244073,0.31154108,-0.017465508,0.09253206,-0.243054,0.09076791,-0.22287075,-0.4337103,0.5740181,0.41816503,-0.16102202,0.49174395,-0.048762485,-0.39723378,-0.3098409,-0.02510132,-0.5043236,0.0070751915,-0.53153884,0.22080985,-0.035649534,0.17315525,-0.6228662,-0.4114385,0.063537985,0.056706607,0.33017647,-0.07969229,-0.36831102,-0.5011489,0.34827092,-0.3919219,-0.09560796,-0.20635994,0.36204726,-0.05002358,0.36367905,0.24143341,0.7656166,0.35250908,0.5032902,0.40931726,-0.35298967,0.18858421,-0.028541716,0.41699684,-0.6354909,0.58454764,0.5703954,-0.08161594,-0.33354795,0.47230637,-0.4659941,-0.2734994,0.068205394,-0.123353854,-0.12837844,-0.1023291,0.3364344,0.46847716,-0.029491572,-0.061131075,0.3910203,-0.31302908,0.37048602,0.058124762,0.16553664,-0.2700875,-0.09239588,-0.53330666,-0.023999047,0.4534224,-0.21572137,-0.45181105,0.055076025,0.35555562,-0.10121305
